order_id,item_id,product_id,quantity,list_price,discount,extract_date,source,list_price_egp
102,1.0,15,1,529.99,0.05,2024-04-28 18:16:04.016490,postgre,25366.12433485
102,2.0,22,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
103,1.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935
103,2.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
103,3.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
103,4.0,15,2,529.99,0.1,2024-04-28 18:16:04.016490,postgre,25366.12433485
103,5.0,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
104,1.0,19,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
104,2.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
105,1.0,11,2,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
105,2.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
105,3.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre,143584.06638484998
106,1.0,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre,20532.589935
106,2.0,13,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
107,1.0,19,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
107,2.0,13,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
108,1.0,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999
108,2.0,22,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
108,3.0,16,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
109,1.0,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
109,2.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
110,1.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
111,1.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
111,2.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
112,1.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
112,2.0,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre,23930.27888485
112,3.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
112,4.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre,63224.58269985
113,1.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
113,2.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
113,3.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
113,4.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
113,5.0,5,2,1320.99,0.2,2024-04-28 18:16:04.016490,postgre,63224.58269985
114,1.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
114,2.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
114,3.0,13,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
115,1.0,22,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
115,2.0,19,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
116,1.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
117,1.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
117,2.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
117,3.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
117,4.0,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre,21489.820235
118,1.0,18,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
118,2.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
118,3.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
118,4.0,3,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
118,5.0,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
119,1.0,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
120,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
120,2.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
120,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
120,4.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
120,5.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
121,1.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre,63224.58269985
121,2.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
121,3.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998
121,4.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
121,5.0,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
122,1.0,16,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
123,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
124,1.0,16,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
124,2.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
124,3.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138484997
125,1.0,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre,20532.589935
126,1.0,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre,143584.06638484998
127,1.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935
127,2.0,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
127,3.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
128,1.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
128,2.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
128,3.0,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
128,4.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
129,1.0,18,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
129,2.0,9,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
130,1.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
130,2.0,5,2,1320.99,0.07,2024-04-28 18:16:04.016490,postgre,63224.58269985
131,1.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
131,2.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
131,3.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
132,1.0,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
132,2.0,20,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
132,3.0,9,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
133,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
133,2.0,22,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
134,1.0,19,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
134,2.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
134,3.0,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
135,1.0,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre,63224.58269985
135,2.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre,21489.820235
135,3.0,25,1,499.99,0.2,2024-04-28 18:16:04.016490,postgre,23930.27888485
135,4.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
136,1.0,7,2,3999.99,0.2,2024-04-28 18:16:04.016490,postgre,191445.58138484997
136,2.0,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
137,1.0,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
137,2.0,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
138,1.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
138,2.0,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
139,1.0,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
139,2.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
140,1.0,15,1,529.99,0.2,2024-04-28 18:16:04.016490,postgre,25366.12433485
140,2.0,21,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
140,3.0,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
140,4.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
141,1.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
142,1.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
142,2.0,11,2,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999
142,3.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
143,1.0,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
144,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
145,1.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
145,2.0,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
146,1.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
146,2.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
146,3.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
146,4.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
146,5.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
147,1.0,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
148,1.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
149,1.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
149,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
150,1.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138484997
150,2.0,3,1,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
150,3.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935
150,4.0,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre,23930.27888485
151,1.0,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre,20532.589935
151,2.0,26,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
152,1.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
152,2.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
152,3.0,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
153,1.0,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
153,2.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485
153,3.0,15,2,529.99,0.05,2024-04-28 18:16:04.016490,postgre,25366.12433485
154,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
155,1.0,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485
156,1.0,18,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
156,2.0,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
156,3.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
157,1.0,4,1,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998
157,2.0,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre,191445.58138484997
158,1.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
159,1.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
160,1.0,21,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
160,2.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre,25366.12433485
160,3.0,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
160,4.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre,80454.72809984999
161,1.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
161,2.0,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
161,3.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138484997
162,1.0,18,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
162,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
162,3.0,3,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
163,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
163,2.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
164,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998
164,2.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
164,3.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
165,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998
165,2.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
165,3.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
166,1.0,10,2,1549.0,0.1,2024-04-28 18:16:04.016490,postgre,74137.486735
166,2.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
167,1.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
167,2.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
167,3.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
167,4.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138484997
168,1.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
168,2.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre,80454.72809984999
168,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
168,4.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
169,1.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
169,2.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre,63224.58269985
169,3.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
169,4.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
169,5.0,14,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
170,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
170,2.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
170,3.0,7,1,3999.99,0.2,2024-04-28 18:16:04.016490,postgre,191445.58138484997
170,4.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre,21489.820235
171,1.0,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
172,1.0,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
172,2.0,16,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
173,1.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
173,2.0,16,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
173,3.0,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
174,1.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
174,2.0,19,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
175,1.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre,63224.58269985
175,2.0,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
175,3.0,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
175,4.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
176,1.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
176,2.0,11,2,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
176,3.0,16,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
177,1.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
178,1.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
178,2.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
178,3.0,3,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
178,4.0,18,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
179,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
179,2.0,26,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
179,3.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
179,4.0,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
179,5.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
180,1.0,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
181,1.0,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
181,2.0,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999
181,3.0,15,2,529.99,0.2,2024-04-28 18:16:04.016490,postgre,25366.12433485
181,4.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
182,1.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
182,2.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
183,1.0,11,2,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999
183,2.0,12,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
183,3.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
183,4.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935
184,1.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
184,2.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre,63224.58269985
184,3.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
185,1.0,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
185,2.0,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
186,1.0,4,1,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998
186,2.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
187,1.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre,63224.58269985
188,1.0,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre,191445.58138484997
189,1.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
190,1.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
190,2.0,15,1,529.99,0.2,2024-04-28 18:16:04.016490,postgre,25366.12433485
190,3.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
191,1.0,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
191,2.0,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
191,3.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
191,4.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
191,5.0,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
192,1.0,8,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485
192,2.0,25,1,499.99,0.07,2024-04-28 18:16:04.016490,postgre,23930.27888485
192,3.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
192,4.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
192,5.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
193,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
194,1.0,21,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
195,1.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235
195,2.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
195,3.0,5,2,1320.99,0.2,2024-04-28 18:16:04.016490,postgre,63224.58269985
195,4.0,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
195,5.0,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
196,1.0,6,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
196,2.0,3,2,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
196,3.0,10,2,1549.0,0.07,2024-04-28 18:16:04.016490,postgre,74137.486735
196,4.0,12,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
196,5.0,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
197,1.0,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
197,2.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
198,1.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
198,2.0,20,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
198,3.0,8,2,1799.99,0.2,2024-04-28 18:16:04.016490,postgre,86150.24838485
198,4.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
198,5.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
199,1.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
199,2.0,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
199,3.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
200,1.0,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
200,2.0,22,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
201,1.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
201,2.0,7,1,3999.99,0.2,2024-04-28 18:16:04.016490,postgre,191445.58138484997
201,3.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
201,4.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
202,1.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485
202,2.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
202,3.0,15,2,529.99,0.05,2024-04-28 18:16:04.016490,postgre,25366.12433485
202,4.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
203,1.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
203,2.0,3,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
203,3.0,17,2,429.0,0.2,2024-04-28 18:16:04.016490,postgre,20532.589935
203,4.0,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
204,1.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
204,2.0,17,2,429.0,0.1,2024-04-28 18:16:04.016490,postgre,20532.589935
205,1.0,22,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
205,2.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
206,1.0,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre,23930.27888485
206,2.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
207,1.0,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
207,2.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre,63224.58269985
207,3.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre,80454.72809984999
207,4.0,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138484997
208,1.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
208,2.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
208,3.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
208,4.0,12,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
208,5.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
209,1.0,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
210,1.0,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
210,2.0,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
211,1.0,10,1,1549.0,0.07,2024-04-28 18:16:04.016490,postgre,74137.486735
211,2.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
212,1.0,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
212,2.0,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
212,3.0,19,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
